rank,object_id,score,score_norm,n_obs
9492,ZTF20aaicdmc,0.405205,11.60,38
9493,ZTF21aaaywdg,0.247987,11.59,17
9494,ZTF23aamzmao,0.303809,11.59,19
9495,ZTF20achyykf,0.434620,11.58,53
9496,ZTF25aagfivp,0.372680,11.57,25
9497,ZTF26aagatwe,0.675374,11.55,85
9498,ZTF23abbmpyi,0.303759,11.55,20
9499,ZTF23abjknzw,0.247663,11.54,15
9500,ZTF19abripzh,0.211177,11.54,10
9501,ZTF20aanlcog,5.770751,11.54,1165
9502,ZTF20abzcnbb,0.303459,11.51,18
9503,ZTF24aawpwxe,0.372107,11.50,26
9504,ZTF23aansfgo,0.402223,11.50,40
9505,ZTF22aakemyc,0.247535,11.50,16
9506,ZTF25abchuad,0.501373,11.48,65
9507,ZTF21abebkdu,0.210635,11.47,11
9508,ZTF22abssxus,0.302619,11.47,20
9509,ZTF21acmwzbe,0.247294,11.45,15
9510,ZTF20abzbdxb,0.371549,11.43,25
9511,ZTF25abpkfqz,0.432992,11.43,44
9512,ZTF20abrhewx,0.302427,11.43,18
9513,ZTF19abvdqor,0.401269,11.41,40
9514,ZTF22aaaucmp,0.246678,11.41,15
9515,ZTF18aagazmu,0.210150,11.41,10
9516,ZTF19aazqpyf,0.302123,11.39,22
9517,ZTF20aadvbni,0.371512,11.36,31
9518,ZTF22abdohmd,0.246234,11.36,16
9519,ZTF20aakbthe,0.301798,11.35,20
9520,ZTF25aaprgoz,0.209989,11.34,10
9521,ZTF22aadhmoy,0.399161,11.32,43
9522,ZTF24abcisxg,0.246121,11.31,16
9523,ZTF22abnvupo,0.301536,11.30,22
9524,ZTF20acxzsxb,0.371256,11.29,28
9525,ZTF24aazlori,0.427923,11.28,53
9526,ZTF20aacfvnj,0.209634,11.27,12
9527,ZTF22aaparxg,0.244536,11.27,15
9528,ZTF18abuyhea,3.095605,11.27,548
9529,ZTF24ablknkm,0.300826,11.26,20
9530,ZTF20aagfebi,0.499641,11.24,61
9531,ZTF20acivczs,0.955401,11.24,368
9532,ZTF22aaynvqo,0.398631,11.22,40
9533,ZTF21abnvljt,0.300612,11.22,18
9534,ZTF23absnzwr,0.244221,11.22,15
9535,ZTF22abtkkyg,0.370443,11.22,27
9536,ZTF25aadwdph,0.756344,11.21,178
9537,ZTF20actnran,0.208876,11.21,12
9538,ZTF25absbrdm,0.299872,11.18,20
9539,ZTF23abhzwhl,0.244027,11.18,16
9540,ZTF24aacggve,0.646255,11.16,81
9541,ZTF20acwkbjm,0.367711,11.15,25
9542,ZTF20aaymulz,0.299476,11.14,20
9543,ZTF21aasmkqh,0.208710,11.14,11
9544,ZTF24aawnwza,0.396843,11.13,33
9545,ZTF21aabfxqn,0.243647,11.13,14
9546,ZTF20aaichor,0.425170,11.13,52
9547,ZTF24abuwgmt,0.700153,11.11,113
9548,ZTF19abczlia,0.923533,11.11,222
9549,ZTF24aalgoug,0.299338,11.10,20
9550,ZTF24abgwajo,0.243492,11.09,15
9551,ZTF23aanxtnx,0.367401,11.08,27
9552,ZTF26aahfefr,0.208153,11.07,11
9553,ZTF19acgjspz,0.298258,11.06,20
9554,ZTF26aahfima,0.243461,11.04,15
9555,ZTF22abgveeg,0.395962,11.04,33
9556,ZTF20abjafnr,0.297647,11.02,18
9557,ZTF21aapkbeu,0.366738,11.01,28
9558,ZTF21abyalle,0.207625,11.01,13
9559,ZTF24abampnm,0.496798,11.01,60
9560,ZTF20acpuzdo,0.243422,10.99,14
9561,ZTF20abjerjh,0.297050,10.98,19
9562,ZTF21aavyxcf,0.421749,10.98,50
9563,ZTF21acnfggk,1.772389,10.96,289
9564,ZTF22aayjqwa,0.240761,10.95,14
9565,ZTF24abhcptk,0.393353,10.95,43
9566,ZTF20aayxapt,0.207386,10.94,12
9567,ZTF20acjptet,0.295601,10.94,22
9568,ZTF22aalidkb,0.366511,10.94,29
9569,ZTF25absjrpz,0.240576,10.90,15
9570,ZTF22abfvjeg,0.295566,10.90,22
9571,ZTF22aaiiaco,0.207351,10.88,11
9572,ZTF23aalakgj,0.366100,10.87,25
9573,ZTF20aafmguk,0.294436,10.86,24
9574,ZTF25aavaxgg,0.239707,10.86,16
9575,ZTF19aayexxj,0.392573,10.85,35
9576,ZTF23aajsmul,0.415208,10.83,54
9577,ZTF21abovkak,0.294311,10.82,23
9578,ZTF19aavmxiu,0.239587,10.81,14
9579,ZTF19ablhjzt,2.275216,10.81,729
9580,ZTF20abdxxyz,0.206696,10.81,12
9581,ZTF25abibgtc,0.363511,10.80,27
9582,ZTF23aaahmxp,0.293499,10.78,20
9583,ZTF22aargiwc,0.496714,10.77,72
9584,ZTF23abbeahk,0.239565,10.77,15
9585,ZTF21aazenvp,0.392258,10.76,33
9586,ZTF19abnmrqt,0.635869,10.76,90
9587,ZTF20abkwacw,0.204642,10.74,12
9588,ZTF23abioxpu,0.293272,10.74,19
9589,ZTF25aadelxg,0.363308,10.73,31
9590,ZTF23aarkohk,0.239331,10.72,14
9591,ZTF22abdaokh,0.292819,10.70,21
9592,ZTF19abuayqg,0.414936,10.68,44
9593,ZTF21abfapay,0.204457,10.68,13
9594,ZTF22abmuaiu,0.239306,10.67,15
9595,ZTF21abezyhr,0.392231,10.67,36
9596,ZTF20acqcxmx,0.291706,10.66,18
9597,ZTF20abyjydm,0.362340,10.66,31
9598,ZTF21aapduio,0.239242,10.63,14
9599,ZTF21abxhyyh,0.291690,10.62,18
9600,ZTF24aaouxmk,0.204026,10.61,10
9601,ZTF21aardypy,0.361658,10.59,25
9602,ZTF22aaogoyb,0.238913,10.58,16
9603,ZTF24abyiyvp,0.291601,10.58,20
9604,ZTF18ablrljh,0.391349,10.58,33
9605,ZTF20aamobia,0.203987,10.54,13
9606,ZTF25aawyyyn,0.493634,10.54,77
9607,ZTF21abwpyks,0.238240,10.54,16
9608,ZTF19acyncyx,0.291500,10.53,24
9609,ZTF21abrqois,0.414263,10.53,47
9610,ZTF26aahqgva,0.361470,10.52,31
9611,ZTF20abaheah,0.291348,10.49,19
9612,ZTF20aclgera,0.238192,10.49,16
9613,ZTF19acujvsi,0.389415,10.48,35
9614,ZTF20acrjifk,0.203885,10.48,13
9615,ZTF21abdorwt,0.291044,10.45,22
9616,ZTF24aavrelg,0.358722,10.44,28
9617,ZTF23abfbsfn,0.238089,10.44,17
9618,ZTF24aapwebs,0.692183,10.42,122
9619,ZTF21aaxkccg,0.290751,10.41,22
9620,ZTF20abbhzay,0.203488,10.41,12
9621,ZTF19acfsqlw,0.237895,10.40,17
9622,ZTF20abgnoma,0.389328,10.39,39
9623,ZTF22abhjuqr,0.410291,10.38,44
9624,ZTF20abzzhwx,0.356776,10.37,25
9625,ZTF21acoieac,0.289983,10.37,23
9626,ZTF19acgqjln,0.625942,10.36,92
9627,ZTF20ackagrs,0.236520,10.35,16
9628,ZTF19abdurqw,0.201988,10.34,11
9629,ZTF20actkupc,0.288244,10.33,18
9630,ZTF23abhjzqz,0.236491,10.31,14
9631,ZTF25abalmgt,0.482014,10.30,77
9632,ZTF20aaallil,0.356660,10.30,28
9633,ZTF24aapeofn,0.383629,10.30,35
9634,ZTF21abxnytt,0.287449,10.29,23
9635,ZTF20ablmvum,0.725519,10.28,143
9636,ZTF25aagtqrq,0.201149,10.28,13
9637,ZTF24aaqubvf,0.236248,10.26,16
9638,ZTF23aamxett,0.287228,10.25,20
9639,ZTF19abhdvme,0.355160,10.23,25
9640,ZTF20achzvss,0.403409,10.23,51
9641,ZTF23aarbxph,0.236070,10.22,17
9642,ZTF20acihfol,0.201043,10.21,13
9643,ZTF20acbtmts,0.286537,10.21,18
9644,ZTF21aarifeh,0.383445,10.20,33
9645,ZTF21abfyjkh,0.286452,10.17,23
9646,ZTF20acoxudw,0.236052,10.17,16
9647,ZTF25abwdrev,0.354007,10.16,25
9648,ZTF25abgepus,0.200542,10.15,13
9649,ZTF19acnldcx,0.286139,10.13,20
9650,ZTF19aavnwtu,0.235928,10.12,15
9651,ZTF20aasjjqi,0.904848,10.11,338
9652,ZTF25abinkdw,0.382154,10.11,33
9653,ZTF25acepwjb,0.353775,10.09,27
9654,ZTF20acputfz,0.285210,10.09,21
9655,ZTF22abfwcew,0.200304,10.08,13
9656,ZTF25abcerfb,0.235388,10.08,16
9657,ZTF20abswjae,0.400923,10.08,45
9658,ZTF23aapehys,0.476986,10.07,60
9659,ZTF25abufxwd,0.285066,10.05,18
9660,ZTF22abgadoy,0.235152,10.03,14
9661,ZTF20aakhbvd,0.351885,10.02,32
9662,ZTF18aaqcfax,0.381462,10.02,42
9663,ZTF20abeytox,0.199527,10.01,12
9664,ZTF19abcvdbw,0.284259,10.01,22
9665,ZTF24aayqrow,0.835930,10.00,233
9666,ZTF20aacwmhm,0.234830,9.99,15
9667,ZTF26aagluew,0.283843,9.97,18
9668,ZTF20aawgrlj,0.603353,9.96,95
9669,ZTF22abfwsaa,0.351659,9.95,25
9670,ZTF22aaimays,0.199395,9.95,10
9671,ZTF25aawdpws,0.234517,9.94,16
9672,ZTF23aaikxbc,0.283466,9.93,20
9673,ZTF24aavpzbc,0.376516,9.93,33
9674,ZTF20abpifai,0.398503,9.92,44
9675,ZTF23abgkdii,0.233951,9.89,16
9676,ZTF21aakzold,0.283086,9.89,18
9677,ZTF19aavnven,0.199385,9.88,12
9678,ZTF21aagomio,0.351446,9.88,32
9679,ZTF18abeaian,3.007896,9.86,556
9680,ZTF19achspzk,0.233483,9.85,14
9681,ZTF25abazqup,0.281622,9.85,21
9682,ZTF23aaerviz,0.468322,9.84,60
9683,ZTF21aaxtlvc,0.375178,9.83,34
9684,ZTF20acnvoql,0.198761,9.81,12
9685,ZTF25abjdqek,0.350308,9.81,28
9686,ZTF25abwtnkx,0.281255,9.81,18
9687,ZTF21aaarhls,0.232385,9.80,14
9688,ZTF20aaurfdq,0.397704,9.77,44
9689,ZTF20acjdhof,0.281089,9.76,18
9690,ZTF20aamobue,0.232164,9.76,16
9691,ZTF20abjwoaz,0.198453,9.75,12
9692,ZTF23aarfout,0.374469,9.74,33
9693,ZTF22aajrwzd,0.348957,9.74,26
9694,ZTF20aadbcno,0.280850,9.72,18
9695,ZTF19abtydmi,0.690774,9.72,139
9696,ZTF22abykdwl,0.231907,9.71,17
9697,ZTF23aahatur,0.280288,9.68,20
9698,ZTF23aangysu,0.198267,9.68,13
9699,ZTF22abngviw,0.348801,9.67,25
9700,ZTF24aaivxia,0.231288,9.67,15
9701,ZTF23abcoduw,0.374125,9.65,41
9702,ZTF25acfyouv,0.280217,9.64,18
9703,ZTF20abernkz,0.393124,9.62,55
9704,ZTF26aakvdsq,0.230164,9.62,17
9705,ZTF21aacikuo,0.198227,9.62,13
9706,ZTF23aajjydq,0.280046,9.60,21
9707,ZTF20acjdysj,0.427792,9.60,71
9708,ZTF18aawhkhi,0.348178,9.60,31
9709,ZTF24aaekawy,1.328759,9.59,271
9710,ZTF21abyfywy,0.229979,9.57,14
9711,ZTF23abhzwll,0.279923,9.56,20
9712,ZTF23aanztsf,0.555493,9.56,95
9713,ZTF20aauwisl,0.373212,9.55,36
9714,ZTF25abjlktc,0.198072,9.55,10
9715,ZTF25aaudfkr,0.229624,9.53,17
9716,ZTF23aanqllh,0.347626,9.53,32
9717,ZTF18abvgkcg,4.732825,9.52,812
9718,ZTF23aanlrim,0.279707,9.52,23
9719,ZTF22aaiadrx,0.197251,9.48,13
9720,ZTF18aajeaby,0.229591,9.48,16
9721,ZTF23abgovnz,0.278644,9.48,22
9722,ZTF20aafsmpz,0.391032,9.47,51
9723,ZTF19adbnlnz,0.372369,9.46,39
9724,ZTF18abhbgyx,2.262166,9.46,612
9725,ZTF24aabqmrm,0.346996,9.46,31
9726,ZTF20aatqiyb,0.278226,9.44,19
9727,ZTF21abzeggr,0.229323,9.44,17
9728,ZTF24abcyplg,0.196957,9.42,12
9729,ZTF21aayramw,0.277737,9.40,24
9730,ZTF23abdiqut,0.228918,9.39,16
9731,ZTF20abellto,0.345472,9.39,27
9732,ZTF23aaosrps,0.371488,9.37,43
9733,ZTF20abltwhf,0.426080,9.37,72
9734,ZTF23abjvtyh,0.276036,9.36,21
9735,ZTF21acjvhxk,0.195614,9.35,11
9736,ZTF23absjjsi,0.667439,9.35,143
9737,ZTF18adbbwlk,0.227290,9.34,14
9738,ZTF19abxdpwz,0.384765,9.32,48
9739,ZTF19abdkege,0.274943,9.32,19
9740,ZTF23aaomomk,0.342228,9.32,26
9741,ZTF20aaykndv,0.227280,9.30,17
9742,ZTF25aalvzjj,0.194974,9.28,12
9743,ZTF20aahvmrw,0.274801,9.28,24
9744,ZTF21aaqmgnp,0.370946,9.28,36
9745,ZTF20acpgpnq,0.226946,9.25,15
9746,ZTF26aapsxwr,0.341643,9.24,25
9747,ZTF21abmgtat,0.274181,9.24,18
9748,ZTF24abcstvi,0.193601,9.22,13
9749,ZTF25aauulwo,0.226842,9.21,14
9750,ZTF21acermma,0.274170,9.20,21
9751,ZTF23aaqskdz,0.367868,9.18,37
9752,ZTF20aamuboy,0.340647,9.17,28
9753,ZTF20aanahvc,0.383386,9.17,51
9754,ZTF25abdhvns,0.541010,9.16,93
9755,ZTF25abwpkox,0.226626,9.16,14
9756,ZTF24abdfude,0.273523,9.16,18
9757,ZTF20acbqrme,0.193164,9.15,13
9758,ZTF21aasrcgd,0.420640,9.13,64
9759,ZTF22aajzlno,0.272807,9.12,23
9760,ZTF21abqjmfy,0.226017,9.12,14
9761,ZTF20abthibj,0.340448,9.10,27
9762,ZTF23aajduqu,0.366637,9.09,37
9763,ZTF19abqwhkt,0.193160,9.08,13
9764,ZTF21abhyswj,0.272624,9.08,18
9765,ZTF26aawedxo,0.225952,9.07,16
9766,ZTF20aaznsuz,0.272204,9.04,18
9767,ZTF19acfsvqy,0.339400,9.03,28
9768,ZTF19abhphah,0.613865,9.03,127
9769,ZTF18aakelin,0.225548,9.02,16
9770,ZTF23aaknrvh,0.381274,9.02,55
9771,ZTF23abtnijv,0.192923,9.02,13
9772,ZTF20abmdorz,0.364538,9.00,34
9773,ZTF24abeqnyi,0.269660,9.00,19
9774,ZTF18ablqwyo,0.836726,8.99,358
9775,ZTF20abxfxfp,0.225358,8.98,14
9776,ZTF20abdzgvo,0.338807,8.96,29
9777,ZTF22aamjqqf,0.269659,8.95,18
9778,ZTF19acekcsl,0.192302,8.95,10
9779,ZTF21abjqfhx,0.225331,8.93,15
9780,ZTF20abzpvju,0.269620,8.91,20
9781,ZTF20abggxuq,0.359686,8.91,43
9782,ZTF20acjfitv,0.416042,8.90,72
9783,ZTF24aaigbep,0.338465,8.89,25
9784,ZTF23aaddocl,0.819567,8.89,212
9785,ZTF21aarrfjt,0.225020,8.89,17
9786,ZTF24abrnlty,0.192013,8.89,13
9787,ZTF20aavczqq,0.268541,8.87,21
9788,ZTF25abfdcyl,0.377425,8.87,45
9789,ZTF25aahmvto,0.224611,8.84,15
9790,ZTF25abwotbw,0.268375,8.83,18
9791,ZTF22aambuap,0.338280,8.82,27
9792,ZTF23aasllsq,0.191532,8.82,12
9793,ZTF19abykbcf,0.358703,8.81,35
9794,ZTF22aakqwav,0.224465,8.80,15
9795,ZTF21acerusx,0.267189,8.79,19
9796,ZTF22aaexedi,0.539041,8.76,78
9797,ZTF21aaciget,0.190956,8.75,10
9798,ZTF21aaxtufg,0.266550,8.75,19
9799,ZTF24aaoymvy,0.337916,8.75,29
9800,ZTF21aawgvpj,0.224461,8.75,15
9801,ZTF22aamuvkl,0.375581,8.72,47
9802,ZTF24aabnihs,0.357509,8.72,42
9803,ZTF21abcrpdc,0.265688,8.71,24
9804,ZTF20aculrpj,0.224178,8.70,14
9805,ZTF19abpnrvq,0.190735,8.69,10
9806,ZTF20abmgfmm,0.335628,8.68,28
9807,ZTF23aajuala,0.265436,8.67,23
9808,ZTF23aadjqgn,0.416005,8.67,62
9809,ZTF18aafzcbw,0.223799,8.66,16
9810,ZTF20abjoime,0.263678,8.63,22
9811,ZTF20aciucmq,0.356259,8.63,37
9812,ZTF21abvwtcb,0.190155,8.62,10
9813,ZTF22aaftqlu,0.223535,8.61,14
9814,ZTF24acahbvv,0.334635,8.61,30
9815,ZTF19acyfeuq,0.263513,8.59,19
9816,ZTF25abcjnkx,0.372822,8.57,44
9817,ZTF24aaquuoi,0.223135,8.57,15
9818,ZTF20aavskyv,0.189265,8.55,13
9819,ZTF23abipwsa,0.263489,8.55,23
9820,ZTF25abeldua,0.332502,8.54,31
9821,ZTF19abxdybz,0.355353,8.53,41
9822,ZTF23abhtjxs,0.222491,8.52,17
9823,ZTF22abgazch,0.263208,8.51,23
9824,ZTF26aajquot,0.188658,8.49,13
9825,ZTF20abjuagy,0.221376,8.47,14
9826,ZTF22aaknvus,0.331425,8.47,27
9827,ZTF21acjotpy,0.262770,8.47,20
9828,ZTF21abrbaci,2.428076,8.45,457
9829,ZTF20aazkzaj,0.354353,8.44,35
9830,ZTF24aajxsgx,0.414638,8.43,65
9831,ZTF20abbfktl,0.221161,8.43,14
9832,ZTF22aaycyfd,0.262600,8.43,20
9833,ZTF18aawsekm,0.188265,8.42,13
9834,ZTF21abgbieb,0.369774,8.42,48
9835,ZTF20aauobpu,0.640931,8.41,177
9836,ZTF19absfxww,0.330294,8.40,29
9837,ZTF25abosoxv,0.262307,8.39,20
9838,ZTF25abiivrs,0.220815,8.38,14
9839,ZTF22aaorwhj,0.527490,8.37,85
9840,ZTF20ackqhbl,0.187569,8.36,13
9841,ZTF20abfzbvg,0.353309,8.35,33
9842,ZTF25aalpouv,0.262053,8.35,22
9843,ZTF23abauidy,0.220529,8.34,15
9844,ZTF23aacijfs,0.580358,8.33,104
9845,ZTF24abvmxcl,0.326487,8.33,26
9846,ZTF21aacsvko,0.261629,8.31,24
9847,ZTF24aawxqtz,0.218835,8.29,14
9848,ZTF22aaohwcy,0.187223,8.29,13
9849,ZTF20aawlzpj,0.363068,8.27,47
9850,ZTF20aaovpeo,0.261403,8.27,23
9851,ZTF22abslyaz,0.325857,8.26,32
9852,ZTF24abcuuje,0.350588,8.26,38
9853,ZTF22aaedthb,0.218695,8.25,16
9854,ZTF24aaxaqod,0.261082,8.23,18
9855,ZTF23abojhab,0.186488,8.22,12
9856,ZTF23aaefjtr,1.242353,8.22,282
9857,ZTF26aavgtml,0.218202,8.20,16
9858,ZTF21abdboqy,0.414151,8.20,59
9859,ZTF26aalqpdg,0.325520,8.19,26
9860,ZTF22aaschcc,0.260055,8.18,24
9861,ZTF19acfvqet,0.349524,8.16,35
9862,ZTF23aaiysch,0.186271,8.16,11
9863,ZTF23aaqboan,0.217807,8.15,17
9864,ZTF18accvsij,0.260041,8.14,24
9865,ZTF21aausvhf,0.360624,8.12,45
9866,ZTF19acghote,0.323659,8.12,32
9867,ZTF18aavwyap,0.217632,8.11,15
9868,ZTF19aamurgd,2.260362,8.11,633
9869,ZTF20aamyfad,0.260016,8.10,22
9870,ZTF22abfvxob,0.185804,8.09,10
9871,ZTF24aavzchn,0.346673,8.07,38
9872,ZTF20abegour,0.259736,8.06,23
9873,ZTF20aavyzid,0.215744,8.06,16
9874,ZTF21aarzrix,0.322731,8.05,31
9875,ZTF21aachthw,0.185355,8.02,10
9876,ZTF20aaabqzn,0.259284,8.02,24
9877,ZTF21abczysk,0.215726,8.02,14
9878,ZTF24abcnjwp,0.255636,7.98,19
9879,ZTF23abdpgvv,0.344603,7.98,42
9880,ZTF25aajjjjs,0.321288,7.97,26
9881,ZTF20achjxdt,0.214665,7.97,16
9882,ZTF25abmvftr,0.356637,7.97,45
9883,ZTF20aaiojgy,0.517806,7.97,92
9884,ZTF20abzzcea,0.411206,7.96,69
9885,ZTF21abjcywh,0.184946,7.96,13
9886,ZTF23aalravi,0.255451,7.94,19
9887,ZTF20acoqpyb,0.214574,7.92,15
9888,ZTF20aaztdjf,0.320843,7.90,25
9889,ZTF21aaebdfn,0.255074,7.90,21
9890,ZTF19acanohn,0.182323,7.89,13
9891,ZTF25aadkvtq,0.344482,7.88,33
9892,ZTF25acfbphf,0.214245,7.88,16
9893,ZTF22aalqhxx,0.723898,7.87,396
9894,ZTF23aaoriza,0.254836,7.86,18
9895,ZTF23aailduq,0.319069,7.83,29
9896,ZTF19abjroih,0.213561,7.83,15
9897,ZTF25aasipvl,0.181397,7.82,12
9898,ZTF25acfqszf,0.254011,7.82,24
9899,ZTF26aahnjfz,0.355693,7.82,47
9900,ZTF25acakolm,0.343600,7.79,41
9901,ZTF22aalwist,0.213403,7.79,17
9902,ZTF20aahgikb,0.253482,7.78,22
9903,ZTF19adgobek,0.788871,7.78,204
9904,ZTF24aaovyix,0.318610,7.76,25
9905,ZTF25acirkvb,0.181059,7.76,11
9906,ZTF23aajlxmp,0.212141,7.74,16
9907,ZTF23abiedjs,0.250943,7.74,22
9908,ZTF22aaeslsg,0.410748,7.73,68
9909,ZTF20abhcbzo,0.343598,7.70,39
9910,ZTF24aaxqguj,0.250555,7.70,23
9911,ZTF22abbufpl,0.211581,7.70,14
9912,ZTF22aahfjwz,0.180048,7.69,11
9913,ZTF19abceiec,0.317272,7.69,25
9914,ZTF19abbfeeb,5.065372,7.69,1183
9915,ZTF19abtujmd,0.350585,7.67,52
9916,ZTF20aahgekn,0.249907,7.66,24
9917,ZTF21abcpaus,0.210497,7.65,17
9918,ZTF20ablkkvv,0.531643,7.64,114
9919,ZTF20achqcjd,0.179908,7.63,11
9920,ZTF23abkkcii,0.316689,7.62,28
9921,ZTF23abgkehw,0.248137,7.62,18
9922,ZTF20aahbcgo,0.342379,7.61,36
9923,ZTF23abijmrv,0.209977,7.60,15
9924,ZTF22abdvtdk,0.247340,7.58,22
9925,ZTF20aaztlqo,0.517552,7.57,85
9926,ZTF26aafeppm,0.178558,7.56,10
9927,ZTF23aayvygr,0.209669,7.56,17
9928,ZTF22aalyqkz,0.315211,7.55,31
9929,ZTF24abdidhi,0.247213,7.54,22
9930,ZTF22abbdopf,0.344684,7.52,51
9931,ZTF19aavhzvw,0.339535,7.51,37
9932,ZTF20aazuumw,0.209465,7.51,16
9933,ZTF22abnmnzh,0.247200,7.50,20
9934,ZTF22abqadtx,0.409497,7.49,71
9935,ZTF22abfvewa,0.177650,7.49,10
9936,ZTF22aapqwas,0.314167,7.48,29
9937,ZTF20abojcmt,0.613318,7.48,150
9938,ZTF22abgjhos,0.209395,7.47,16
9939,ZTF23aaiyobb,0.246982,7.46,20
9940,ZTF21abwzwzr,0.175692,7.43,12
9941,ZTF20abqsrfe,0.338784,7.42,43
9942,ZTF22aakkyyp,0.207683,7.42,16
9943,ZTF24aajjonv,0.246698,7.41,24
9944,ZTF19abdedne,0.311823,7.41,26
9945,ZTF22abmnqvw,0.207620,7.38,15
9946,ZTF23aaewyuh,0.246028,7.37,18
9947,ZTF23abcrhwl,0.344161,7.37,45
9948,ZTF23aarerww,0.175304,7.36,11
9949,ZTF22aajibij,0.311374,7.34,26
9950,ZTF20aaurgat,0.245816,7.33,19
9951,ZTF21aaxstwx,0.207603,7.33,14
9952,ZTF25ablyuor,0.337619,7.33,38
9953,ZTF24aajzajd,0.173770,7.29,13
9954,ZTF20aazpfug,0.245395,7.29,23
9955,ZTF26aabddvm,0.207423,7.28,15
9956,ZTF20abkjozu,0.308680,7.27,30
9957,ZTF26aawilaz,0.394048,7.26,62
9958,ZTF25abutvsf,0.244854,7.25,23
9959,ZTF20aanshtt,0.206709,7.24,15
9960,ZTF22aahatyp,0.336632,7.24,33
9961,ZTF20aavqeap,0.172877,7.23,13
9962,ZTF25abnldhm,0.342927,7.22,46
9963,ZTF20acunxkg,0.243873,7.21,22
9964,ZTF23abbknap,0.307330,7.20,31
9965,ZTF21aasjuji,0.206464,7.19,15
9966,ZTF22aalyrvv,0.242651,7.17,23
9967,ZTF25abdxwqc,0.499332,7.17,82
9968,ZTF23aapkdeq,0.172497,7.16,10
9969,ZTF20abhtxwf,0.206367,7.15,14
9970,ZTF24aaxrrhu,0.336179,7.14,38
9971,ZTF19aasebbu,3.844844,7.14,911
9972,ZTF18abvfafa,5.913508,7.14,1543
9973,ZTF19acbvgee,0.242092,7.13,18
9974,ZTF21aahclyf,0.303176,7.13,29
9975,ZTF24aappvbt,0.206116,7.10,17
9976,ZTF22aalwrsw,0.171983,7.10,12
9977,ZTF26aakqgyq,0.241751,7.09,22
9978,ZTF20acgokbj,0.338528,7.07,47
9979,ZTF23abaxzgn,0.302948,7.06,30
9980,ZTF22aaswalk,0.206073,7.05,16
9981,ZTF24aauvfow,0.241714,7.05,19
9982,ZTF23aajaimx,0.335490,7.05,42
9983,ZTF20acczeov,2.211670,7.04,486
9984,ZTF23aajivms,0.171603,7.03,12
9985,ZTF21aaygpzc,0.390971,7.03,66
9986,ZTF22abomdxg,0.241124,7.01,19
9987,ZTF24abcitfj,0.205430,7.01,15
9988,ZTF24aammkyw,0.302920,6.99,25
9989,ZTF21aagtrft,0.241063,6.97,18
9990,ZTF20abgnmsa,0.205035,6.96,17
9991,ZTF22abgaghl,0.171506,6.96,13
9992,ZTF20abldxlt,0.330445,6.96,40
9993,ZTF20acrbphj,0.518372,6.94,112
9994,ZTF24abcgqvi,0.239619,6.93,19
9995,ZTF26aatltea,0.338441,6.92,45
9996,ZTF24aabsvls,0.203090,6.92,15
9997,ZTF24abribzd,0.301079,6.92,29
9998,ZTF20aalrlsu,0.171385,6.90,13
9999,ZTF21aarnqos,0.239198,6.89,20
10000,ZTF24aakpvnd,0.202392,6.87,15
10001,ZTF20abhwpbr,0.328501,6.86,35
10002,ZTF20achrqcn,1.165451,6.85,285
10003,ZTF20abcoibn,0.238742,6.85,24
10004,ZTF25absvacu,0.300501,6.85,32
10005,ZTF23aanqrxb,0.171296,6.83,10
10006,ZTF22aajigok,0.202336,6.83,17
10007,ZTF22abmymuw,0.238657,6.81,20
10008,ZTF21abulztu,0.382261,6.79,70
10009,ZTF23aaodkxl,0.202260,6.78,14
10010,ZTF21acjmxme,0.299156,6.77,32
10011,ZTF25abdgiax,0.476395,6.77,84
10012,ZTF20abfcesa,0.328290,6.77,43
10013,ZTF23aaenttb,0.324221,6.77,52
10014,ZTF19abcundg,0.238348,6.77,20
10015,ZTF22aauwylz,0.171165,6.76,13
10016,ZTF20aawbxmt,1.401572,6.76,713
10017,ZTF19aarmlhl,0.723366,6.74,418
10018,ZTF24aaovnhf,0.202086,6.73,15
10019,ZTF23abkixct,0.238063,6.73,18
10020,ZTF23aaixjxs,0.298727,6.70,30
10021,ZTF18aaweoqq,0.170954,6.70,12
10022,ZTF23aandocz,0.201866,6.69,15
10023,ZTF22abaprzu,0.237451,6.69,21
10024,ZTF25aaysvaj,0.328110,6.68,42
10025,ZTF23aatksld,0.729077,6.67,232
10026,ZTF23aaelbet,0.236788,6.65,21
10027,ZTF23aaencdh,0.201492,6.64,16
10028,ZTF19aaxwsby,0.296865,6.63,31
10029,ZTF25acfxxsn,0.170824,6.63,11
10030,ZTF21aauakph,0.323722,6.62,48
10031,ZTF20aanyhje,0.236329,6.60,20
10032,ZTF26aascgfc,0.201443,6.60,16
10033,ZTF22abrevvx,0.326322,6.59,33
10034,ZTF22aalqbwe,0.170720,6.56,11
10035,ZTF25abwvdeh,0.235430,6.56,23
10036,ZTF21abctgsv,0.296213,6.56,30
10037,ZTF25aciwmeh,0.381892,6.56,75
10038,ZTF22aapaqug,0.201055,6.55,17
10039,ZTF19acyjybc,0.543259,6.54,158
10040,ZTF23aajaucm,0.235104,6.52,22
10041,ZTF20abziqom,0.200776,6.50,16
10042,ZTF19abriuox,0.170662,6.50,12
10043,ZTF25acgqcbq,0.325691,6.49,33
10044,ZTF22abfyhnr,0.295276,6.49,25
10045,ZTF22aadhtdu,0.235032,6.48,19
10046,ZTF21aazniwg,0.322746,6.47,44
