,objectId,decmean,decstd,ramean,rastd,glatmean,glonmean,jdgmax,gmag,dmdt_g,dmdt_g_2,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,jdrmax,mag_r02,mag_r08,mag_r28,rmag,dmdt_r,dmdt_r_2,magrmax,magrmean,magrmin,jdmax,jdmin,ncand,ncandgp,distpsnr1,sgscore1,sgmag1,srmag1,htm16,g_minus_r,jd_g_minus_r,ncandgp_7,ncandgp_14,ssnamenr,dmdt_g_err,dmdt_r_err,z,classification,classificationReliability,distance,separationArcsec,tns_name,tns_type,host_name
8224,ZTF25aavhgxs,20.555291714285712,0.09369448762823541,221.81011202857147,0.08782866270771597,62.78442514474605,25.25242286293624,2460860.7205208,18.8982,-0.00737095,0.0185001,18.8938,19.0938,19.6687,20.2523,19.1977,18.8468,2460860.7971875,18.9682,19.1198,19.3639,18.943,0.0312687,0.0174363,19.5649,19.1466,18.943,2460860.7971875,2460842.7751042,14,13,1.31449,0.5,21.3257,-999.0,59532179815,-0.0447655,2460860.7205208,8.0,12.0,,0.0704349,0.0770973,,SN,2.0,0.0,3.168,2025odh,,
8225,ZTF25aavjcaw,3.240832247619047,0.12149812031788543,29.282307999999997,0.10610288053171324,-55.744367262914515,153.02933511871413,2460888.9795255,20.232,-5.41994,0.0322384,20.1292,20.0704,20.0486,20.232,20.142,20.0387,2460892.9334491,19.7417,19.5789,19.3153,19.6825,0.153325,0.082611,19.8453,19.4068,19.0058,2460892.9334491,2460865.9701852,21,13,0.536983,0.0204167,-999.0,21.8423,66997646266,0.631701,2460888.9795255,7.0,9.0,,26.0427,0.188439,,SN,2.0,0.0,0.556,2025oks,,
8226,ZTF25aavoysc,10.241175192857144,0.08311517875053637,219.71570698571432,0.07254167264617083,59.5890509061982,4.3608358852582585,2460860.6900694,18.9852,-0.0315618,0.0211946,18.9566,18.9104,18.9593,19.0338,18.876,18.7527,2460860.796713,18.9649,18.9923,19.1581,18.9676,-0.0220996,-0.0222235,19.3343,18.9542,18.7808,2460860.796713,2460844.7754977,14,13,2.42528,0.5,-999.0,18.9214,59373216953,0.0175667,2460860.6900694,4.0,10.0,,0.0820043,0.0203586,0.05461,SN,2.0,243.774,2.637,2025nzc,SN II,
8227,ZTF25aavoysc,10.241175192857144,0.08311517875053637,219.71570698571432,0.07254167264617083,59.5890509061982,4.3608358852582585,2460860.6900694,18.9852,-0.0315618,0.0211946,18.9566,18.9104,18.9593,19.0338,18.876,18.7527,2460860.796713,18.9649,18.9923,19.1581,18.9676,-0.0220996,-0.0222235,19.3343,18.9542,18.7808,2460860.796713,2460844.7754977,14,13,2.42528,0.5,-999.0,18.9214,59373216953,0.0175667,2460860.6900694,4.0,10.0,,0.0820043,0.0203586,,SN,2.0,243.774,2.637,2022boh,,
8228,ZTF25aawkccq,64.65020314210527,0.13944986925056269,200.9176265157895,0.4360707719133962,52.12553170765422,117.32189729670957,2460859.777037,19.3513,-0.0285254,-0.0915419,19.3474,19.5839,19.939,20.2024,19.5297,19.2949,2460859.730625,18.9728,19.3062,19.6813,18.9308,0.00991251,-9.63914,19.9399,19.2779,18.9308,2460859.777037,2460847.7137847,19,13,2.74258,0.5,-999.0,-999.0,57874094701,0.420544,2460859.777037,10.0,13.0,,0.0994029,0.0856861,,SN,2.0,162.463,4.473,2025osb,,
8229,ZTF25aaxdrtc,8.61584771764706,0.1564310684098359,329.4000906058824,0.1930848245829491,-34.778681684672684,67.03924823095399,2460889.8750231,20.8588,-0.16158,0.085292,20.7093,20.309,19.9038,20.8588,20.2239,19.6081,2460903.8066667,20.3351,20.1657,19.762,20.3392,-0.0338079,0.0755624,20.3392,19.7732,19.2948,2460903.8066667,2460875.8020255,17,13,4.73819,0.0214226,19.625,19.1573,52341767629,1.1099,2460889.8750231,1.0,3.0,,0.168091,0.0363657,,SN,2.0,0.0,4.669,2025pac,,
8230,ZTF25aaxhyks,-14.644436864285714,0.147396127243737,205.30376383571428,0.10649122746468492,46.515749933112325,320.5679276612667,,,,,,,,,,,2461120.9185301,16.4355,16.4369,16.4055,16.443,0.0119738,-0.0363654,16.5786,16.4043,16.0245,2461120.9185301,2461094.8941088,14,13,0.741296,0.258458,15.3124,14.865,43669146001,,,5.0,8.0,,,0.0443849,,AGN,1.0,185.643,0.347,2022dqu,,
8231,ZTF25aaxhyks,-14.644436864285714,0.147396127243737,205.30376383571428,0.10649122746468492,46.515749933112325,320.5679276612667,,,,,,,,,,,2461120.9185301,16.4355,16.4369,16.4055,16.443,0.0119738,-0.0363654,16.5786,16.4043,16.0245,2461120.9185301,2461094.8941088,14,13,0.741296,0.258458,15.3124,14.865,43669146001,,,5.0,8.0,,,0.0443849,,AGN,1.0,185.643,0.347,2019koe,,
8232,ZTF25aayrvqz,60.97426740909091,0.10892034630115587,252.91805117272727,0.33541432521736425,37.896923745010064,90.73675882317814,2460875.7877546,19.9552,-0.0730641,-0.0106155,19.9018,19.8365,20.0117,20.2242,19.8724,19.4954,2460887.7428935,20.2995,20.1711,20.0912,20.301,-0.0490422,0.0430479,20.301,19.8278,19.5272,2460887.7428935,2460857.7541782,22,13,0.486167,0.00625,20.8986,20.5218,57656657849,0.241899,2460875.7877546,1.0,2.0,,0.0719064,0.0215661,,SN,2.0,0.0,0.582,2025qcn,,
8233,ZTF25aayxawk,17.315502489999997,0.10232349477971482,321.27827778,0.15522023609553548,-23.09540089747149,68.52668178881855,2460875.802963,20.2446,-0.0319146,0.0742918,20.2181,20.0701,20.0312,20.2446,19.8807,19.6131,2460887.844838,19.9196,19.7261,19.7007,19.9947,-0.0941862,-0.02823,19.9947,19.6242,19.3434,2460887.844838,2460858.8584144,20,13,2.84793,0.5,18.0285,19.7413,55142243607,0.6612,2460875.802963,1.0,3.0,,0.103105,0.0914933,,SN,2.0,0.0,3.66,2025qfp,,
8234,ZTF25aazinqa,35.167848525,0.07105823456657151,258.06465975,0.09549979688738759,34.5929080076922,58.5776746382541,2460887.6971644,20.2405,-0.0871295,0.0436428,20.24,20.0961,20.0307,20.4314,19.3264,18.7508,2460887.7452431,19.5046,19.4471,19.3938,19.5048,-0.0402901,-0.0015501,19.5048,19.1142,18.8616,2460887.7452431,2460857.8078241,16,13,1.37924,0.0275833,19.2865,18.8324,56120973162,0.735731,2460887.6971644,1.0,1.0,,0.0140933,0.0108908,,NT,1.0,386.652,1.361,2025qey,,
8235,ZTF25abaefwo,-16.148330823076922,0.16309354934128903,332.13435560769227,0.10859783408967201,-50.77647665375104,40.6025176272141,2460916.8324537,20.5584,-0.119818,-0.0439176,20.4803,20.2518,20.0734,20.5584,20.2297,19.9605,2460932.7213773,19.9573,19.5909,19.1988,20.0017,-0.149524,-0.0425905,20.0017,19.2239,18.8255,2460932.7213773,2460903.8085648,13,13,0.621734,0.00125,19.902,19.5509,49788380788,1.2974,2460916.8324537,2.0,3.0,,0.0984655,0.0408412,0.063,SN,2.0,0.0,0.54,2025qqj,SN Ia,
8236,ZTF25abaheco,31.37571811304347,0.17328880769911037,63.52484439565219,0.19985050299252355,-14.135779362784424,165.85186864497672,,,,,,,,,,,2460880.9810764,19.4853,19.3097,19.0879,19.5278,-0.0438402,35.6856,19.5482,19.2763,18.879,2460880.9810764,2460859.9851968,23,13,3.3594,0.0307917,19.4362,18.4841,68373266334,,,7.0,12.0,,,0.22579,,SN,2.0,0.0,3.303,2025qns,,
8237,ZTF25abbcall,13.23551795625,0.058592553228104326,277.55887251875004,0.059501670085323886,10.628114287676032,42.464139007422524,2460888.7560648,19.9514,-0.116315,0.145941,19.8229,19.5553,19.5203,19.9514,19.4328,19.0108,2460886.717037,19.6501,19.5204,19.4599,19.6941,-0.0473526,0.0478469,19.6941,19.4125,19.0619,2460888.7560648,2460869.6919676,16,13,5.71837,0.2575,-999.0,-999.0,53871296954,0.0254002,2460886.7622917,3.0,8.0,,0.116757,0.0887756,,SN,2.0,0.0,13.305,2025rlg,,
8238,ZTF25abbofpg,4.140715928571429,0.08811509449347403,322.6547801857143,0.10716023724480156,-32.358977947073164,57.8093421853964,2460905.8897801,20.6286,-0.0844762,0.0305758,20.6275,20.3937,19.7367,20.6286,19.5088,19.0909,2460913.7855556,20.0924,19.969,19.6038,20.1433,-0.0678644,0.00929054,20.1433,19.512,19.1073,2460913.7855556,2460883.7891435,14,13,2.15897,0.0559583,19.9947,19.5608,52129546144,0.675098,2460905.8897801,2.0,3.0,,0.0186189,0.117036,,SN,2.0,0.0,2.006,2025rly,,
8239,ZTF25abcgqnc,-25.31076656842105,0.14632339051827137,314.88054997894733,0.16416372208434782,-38.42895747967124,21.002637616229542,2460887.9219097,19.5643,2.24006,0.0130637,19.7758,19.7923,19.8245,19.847,19.75,19.5643,2460892.9025463,19.9059,19.8428,19.8933,19.9364,-0.0538835,0.0442936,20.1515,19.8523,19.6284,2460892.9025463,2460875.8392824,19,13,2.2351,0.00145833,20.7434,20.2653,51304741920,0.0137997,2460885.8772801,5.0,11.0,,2.34106,0.068907,,SN,2.0,0.0,2.269,2025rpc,,
8240,ZTF25abgcxsz,-9.013190457142857,0.17559431123708039,344.4384066714285,0.21155514955961724,-57.617491325652075,61.565340998410065,2460944.847419,20.0198,0.120393,-0.227566,20.1692,20.2003,20.1683,20.3963,20.1847,19.7739,2460943.7552315,20.211,20.257,20.4346,20.3333,-0.268676,-0.256304,20.6583,20.3595,20.0611,2460944.847419,2460917.8153588,28,13,0.580944,0.00166667,20.3177,20.0837,50380379466,-0.186699,2460943.7939005,7.0,10.0,,0.256172,0.41193,,NT,1.0,0.0,0.692,2025admr,,
8241,ZTF25abghglc,44.24826015,0.11055779484043654,276.0540077666667,0.11910887120182907,23.18594673961804,72.23807750264663,2460934.6601042,20.1481,-0.110751,-114.902,20.0707,19.92,19.8414,20.1481,19.926,19.7692,2460957.6743519,19.9181,19.8213,19.429,19.736,14.6363,-0.0155726,19.9739,19.3787,18.8652,2460957.6743519,2460927.7012731,18,13,2.42109,0.5,20.0336,19.6714,54777083778,0.983601,2460934.6601042,1.0,2.0,,0.131558,26.5249,0.0727,SN,2.0,0.0,2.354,2025sxr,SN Ia,
8242,ZTF25abghnwv,-25.453866928205127,0.13906087885648397,302.1307072846155,0.15932162383408563,-27.464217282218666,16.79449014694531,2460916.7077894,20.4001,-0.12695,114.88,20.2887,20.0686,19.9703,20.4001,20.1181,19.9233,2460942.7486574,19.8379,19.6836,19.3611,19.8494,0.0839975,-0.0317665,19.9752,19.4054,18.8834,2460942.7486574,2460913.7513194,39,13,4.76414,0.0968988,-999.0,-999.0,51281622591,1.4781,2460916.7077894,1.0,2.0,,0.12074,4.49773,0.027409,SN,2.0,120.6,17.003,2025svu,SN Ia,
8243,ZTF25abhtwhd,39.67656815,0.15984807412179347,106.11702880555556,0.22260127672741417,19.27170657131034,177.4236967744599,,,,,,,,,,,2460917.0090972,19.813,19.5499,19.1458,19.6832,-7.37729,-46.823,19.8388,19.3063,18.7149,2460917.0090972,2460896.0056829,18,13,1.9962,0.00166667,19.5702,19.329,63595097873,,,6.0,10.0,,,61.0937,,SN,2.0,0.0,1.883,2025tqw,,
8244,ZTF25abigtdw,36.30628823125,0.203152377892363,231.5352580875,0.13577858732666445,56.08947024927622,58.421423622879466,2460908.6861227,20.1756,1.44293,0.0561988,20.1653,19.8947,19.6715,20.2081,19.914,19.5379,2460910.6811227,19.5936,19.4307,19.2954,19.6908,-3.09762,0.0109874,19.6908,19.4742,19.2113,2460910.6811227,2460900.6814005,16,13,6.86131,0.5,19.1857,18.4014,60105826176,0.5581,2460908.6861227,7.0,13.0,,16.587,12.3927,,SN,2.0,280.894,6.744,2025tww,,
8245,ZTF25abiiufk,66.23444105,0.06884419303207398,250.0936747428572,0.21115937643064076,37.69275050513866,97.57537213462425,2460908.8052315,19.9056,-0.125104,0.0639177,19.8296,19.4601,19.1995,19.9056,19.4041,19.0519,2460924.6526968,19.4953,19.353,19.0342,19.5055,-0.0106231,0.0174662,19.5055,19.1889,18.6764,2460924.6526968,2460900.7891898,14,13,3.17079,0.021625,18.3609,18.0568,57822233695,0.7269,2460908.8052315,3.0,5.0,,0.0517147,0.0596748,,SN,2.0,0.0,3.171,2025sex,,
8246,ZTF25abiivrs,29.464659292307694,0.11256669313048755,331.64814996923076,0.17906012753257292,-21.0164071942364,85.01620302023004,2460918.8128125,20.419,-0.13302,0.0473635,20.3062,20.1008,20.0666,20.419,20.0161,19.763,2460916.7545833,19.944,19.914,20.045,19.9637,-0.00757747,0.088714,20.2003,19.9126,19.689,2460918.8128125,2460901.7437269,13,13,0.576003,0.00808333,19.4268,18.3742,55442093941,0.1938,2460916.8466204,6.0,10.0,,0.140833,0.0796061,,VS,1.0,0.0,0.595,2025uks,,
8247,ZTF25abikagm,84.45952209473683,0.10582224170970882,71.74529702105262,0.9746911767713093,24.170348574702395,128.13017472468056,2460922.9712616,20.3782,-0.0811528,0.0635075,20.3519,19.9905,19.4564,20.3782,19.5276,18.9952,2460926.9692824,19.8522,19.7149,19.4605,19.8523,0.0205543,0.0517001,19.895,19.5301,19.204,2460926.9692824,2460900.8910764,19,13,0.207641,0.0389286,21.5727,20.9216,65556402145,0.5816,2460922.9712616,1.0,3.0,,0.0556005,0.144823,0.09,UNCLEAR,3.0,0.0,0.38,2025tss,SN Ia,
8248,ZTF25abipqkc,3.895253792307692,0.0970048771299002,255.4496900769231,0.20179791046223744,26.0871052745262,23.38437536898025,2460919.6553935,19.6856,-0.00200149,0.0490766,19.6826,19.7315,20.1432,20.6606,19.7885,19.2407,2460921.6604167,19.671,19.5593,19.7209,19.717,-0.0836588,0.00894556,19.987,19.565,19.2894,2460921.6604167,2460900.6893403,13,13,0.175438,0.00375,19.9371,19.1157,56033248656,0.2964,2460917.6570255,4.0,7.0,,0.12967,0.0582621,,SN,2.0,0.0,14.151,2025twz,,
8249,ZTF25abiptzd,53.733598123076916,0.09063756186642295,247.59491311538463,0.21963095174903524,42.19097612302315,82.24790712466708,2460932.661794,19.4936,-0.0757716,0.0588495,19.4294,19.1445,18.8701,19.4936,19.0453,18.6854,2460948.656088,19.7514,19.6589,19.2239,19.7515,-0.0265005,0.0307923,19.7515,19.1234,18.6424,2460948.656088,2460919.6616782,13,13,0.298812,0.00964286,20.4604,20.275,57599463351,0.166401,2460932.661794,1.0,1.0,,0.0689266,0.0113702,0.075,NT,1.0,0.0,0.429,2025uax,SN Ia,
8250,ZTF25abizejw,12.285711792307692,0.07721739681962707,331.658164076923,0.11211132869533674,-33.86680928799287,72.11469289695013,2460922.9035069,20.014,-0.039863,0.0493172,19.9661,19.8719,19.983,20.1657,19.8504,19.561,2460918.8466435,19.6773,19.7598,19.9399,19.6249,0.0768159,0.0296618,20.1193,19.7908,19.6249,2460922.9035069,2460903.8052662,13,13,0.299548,0.0005,19.4169,18.3832,52254322091,0.206999,2460918.811875,6.0,10.0,,0.121904,0.09518,,NT,1.0,574.107,0.26,2025uth,,
8251,ZTF25abjbclh,32.77955428823529,0.08021439092667969,28.36372994117647,0.08602578301721127,-28.304928888386105,137.72112430063325,2460934.8459606,20.6561,-0.22601,0.068253,20.4759,20.0208,19.5336,20.6561,19.6829,19.1418,2460934.9880556,19.9148,19.7597,19.4767,19.8617,0.0824441,0.012386,20.0268,19.5101,19.1459,2460934.9880556,2460911.8523727,17,13,4.57136,0.0284167,19.007,18.4011,67771941337,0.794374,2460934.8459606,3.0,6.0,,0.160356,0.116012,,SN,2.0,0.0,4.569,2025udh,,
8252,ZTF25abkrnxc,-27.42592250714285,0.09318244421536054,323.6838461142857,0.10212466043544828,-46.59018835721671,20.722300832412603,2460932.7730208,18.6021,-0.0761916,0.0753657,18.5364,18.3533,18.2687,18.6021,18.2915,18.1525,2460948.6891898,19.1751,19.0454,18.6843,19.1757,-0.0375063,0.0735369,19.1757,18.4868,18.2666,2460948.6891898,2460918.835,14,13,9.61095,0.0532083,19.0869,17.9804,51465833126,0.0986004,2460932.7730208,1.0,2.0,,0.0502444,0.0105082,0.067,SN,2.0,0.0,9.508,2025vnc,SN Ia,
8253,ZTF25ablyfqn,15.58500670625,0.07923522192676925,310.28258757500004,0.07724543287685913,-15.801909668550715,60.23727868416523,2460932.8506713,19.2614,-0.0336292,0.0190891,19.241,19.2093,19.2938,19.3889,19.1569,18.997,2460948.7058449,19.7832,19.6855,19.5434,19.7837,-0.0385867,0.0421368,19.7837,19.2768,18.9869,2460948.7058449,2460918.7065162,16,13,1.19121,0.0732083,20.4611,20.5729,55257083198,0.1015,2460932.8506713,1.0,2.0,,0.0391364,0.0118243,,SN,2.0,0.0,1.037,2025wcb,,
8254,ZTF25abmhmvg,16.35913363,0.08428368867107532,270.06788083500004,0.07611461491739487,18.511916662029503,42.26617045858096,2460938.6358681,20.2708,-0.16612,0.0546318,20.1779,19.7349,19.4925,20.2708,19.2665,18.8982,2460943.6962037,19.3891,19.2796,19.1915,19.3911,-0.0136678,0.0846749,19.3911,18.9968,18.5934,2460943.6962037,2460914.6865972,20,13,0.656851,0.00958333,18.7555,17.6641,53846579036,0.3386,2460934.6375579,2.0,4.0,,0.0624491,0.0250883,,VS,1.0,0.0,0.659,2025waw,,
8255,ZTF25abmhsuy,61.38830575384616,0.048958903571289354,285.52510697692304,0.13260133560163676,22.36345269351771,91.7835317171339,2460932.686169,19.0271,-0.0748106,-0.0917571,19.0017,18.9735,19.0586,19.1433,18.9213,18.6632,2460948.6769444,19.6,19.4864,19.2478,19.6006,-0.0418973,0.0588267,19.6006,19.0266,18.8169,2460948.6769444,2460919.7318171,13,13,0.353575,,22.1446,21.9993,53061862917,0.129299,2460932.686169,1.0,2.0,,0.0297625,0.0107377,,SN,2.0,0.0,0.148,2025vqf,,
8256,ZTF25abmjfcf,12.241737326666664,0.16705874722381178,350.12722321999996,0.14850653514534184,-44.870297489025404,90.73323257204962,2460965.7502778,20.3886,-0.0915049,0.0644642,20.3746,20.0117,19.3743,20.3886,19.4643,18.802,2460974.7484954,20.0461,19.7351,19.2506,20.1282,-0.0783711,0.0912381,20.1282,19.4203,18.7655,2460974.7484954,2460944.8208681,15,13,4.71715,0.122722,-999.0,22.0389,51627658469,0.782099,2460965.7502778,4.0,6.0,,0.0551987,0.119523,0.11,SN,2.0,0.0,4.698,2025whv,SLSN-I,
8257,ZTF25abmpfnq,-13.958042646153844,0.19333258826460542,72.99483434615385,0.2077440009469842,-32.68872571196007,212.54531775369816,2460943.9999074,19.9376,-0.154497,0.0401453,19.822,19.6136,19.485,19.9376,19.4963,19.2138,2460951.9580556,19.7192,19.3899,19.0265,19.8847,-0.216434,0.0556478,19.8847,19.1073,18.6768,2460951.9580556,2460922.9954514,13,13,0.557075,0.00166667,18.9446,18.9864,37576698569,0.819599,2460943.9999074,2.0,6.0,,0.156394,0.130511,,SN,2.0,0.0,0.552,2025rod,,
8258,ZTF25abmrckr,-4.912123526666667,0.09074470774629416,292.09589510666666,0.0581140759390512,-10.44962051895089,32.74040117604475,2460938.7627083,20.585,-0.299474,0.125848,20.4159,19.667,19.0662,20.585,19.25,18.6706,2460950.6894444,19.552,19.4688,18.9834,19.5515,0.0297821,0.244036,19.9101,18.9534,18.3328,2460950.6894444,2460922.7270139,15,13,1.9213,0.78575,-999.0,21.5709,48129542625,0.674898,2460938.7627083,1.0,1.0,,0.0894886,0.0204997,,VS,2.0,0.0,2.377,2025wft,,
8259,ZTF25abmwpui,-1.8612226866666668,0.17493688077713293,5.8570593666666655,0.07674995869694137,-63.85651462124757,106.87841733753396,2460943.8346296,20.3298,-0.0925802,0.174341,20.2153,19.7591,19.3505,20.3298,19.6216,19.0832,2460951.8172454,19.6944,19.5433,19.3252,19.7058,-0.00898864,0.0395284,19.7058,19.3185,18.9392,2460951.8172454,2460923.8570255,15,13,0.107795,0.00666667,20.3613,19.6452,34399153176,0.880899,2460943.8346296,2.0,8.0,,0.15001,0.088054,,SN,2.0,0.0,0.087,2025wkg,,
8260,ZTF25abmzfoq,23.430062707692308,0.13889480458602277,109.7514947,0.17822928430577914,16.218664558455856,194.49464792776453,,,,,,,,,,,2460919.0019444,19.6931,19.7115,19.74,19.7517,-0.0424273,-0.0881283,19.8618,19.6776,19.4949,2460919.0019444,2460911.013044,13,13,1.7839,0.0533333,20.0378,19.5893,63107632762,,,12.0,13.0,,,0.284411,,SN,2.0,0.0,1.811,2025wfw,,
8261,ZTF25abpawqx,58.03328264705882,0.10927130232556462,290.4376806588235,0.219785339459754,18.947228959328893,89.23042274112187,2460948.7801736,19.4611,-0.0828954,0.0387334,19.4245,19.2061,19.4147,19.9726,19.0958,18.6684,2460948.7019676,19.1944,19.1144,19.0674,19.2031,-0.0184626,0.00230497,19.2031,19.0316,18.8392,2460948.7801736,2460922.6762616,17,13,0.726926,0.0172083,18.2321,17.7596,53141341361,0.257961,2460948.7801736,4.0,7.0,,0.0315346,0.0366034,0.094,VS,1.0,0.0,0.722,2025xch,SN Ia,
8262,ZTF25abpopdk,33.472186,0.12178663032468381,246.80444772631583,0.1011803169466245,43.505989116806475,54.531037501402686,2460960.6197338,19.6203,-52.6862,0.0726191,19.5294,19.1288,18.7295,19.6203,18.9685,18.4664,2460969.6200231,19.4732,19.2468,18.8916,19.512,-0.0689473,0.0172943,19.512,18.9908,18.5501,2460969.6200231,2460948.6253935,19,13,1.03192,,20.5113,20.1663,59791033631,0.470001,2460960.6197338,1.0,5.0,,460.532,0.0475264,0.078,SN,2.0,0.0,0.895,2025xdt,SN Ia,
8263,ZTF25abqfrkp,25.166397010526314,0.11974344397389565,138.51703214736844,0.1355848821559009,41.56493636150916,202.31215273437917,2460975.9555903,20.4025,0.00925327,0.0647637,20.3824,20.04,19.3266,20.4206,19.602,18.57,2460979.9562037,19.6654,19.4712,19.0688,19.6573,0.0553772,0.0826974,19.7665,19.2437,18.5961,2460979.9562037,2460950.9688542,19,13,0.694094,,21.74,21.7419,63705252340,0.8001,2460975.9555903,2.0,5.0,,0.182608,0.09198,0.08,SN,2.0,0.0,0.612,2025xgz,SN Ia,
8264,ZTF25abqgzqy,-5.97664153076923,0.13580744753906374,270.7004895538461,0.17091708458533197,7.987471295620225,21.977300920982486,2460972.6035532,18.6094,0.046623,-0.099331,18.6619,18.951,19.5464,20.2324,19.2874,18.6094,2460976.5984144,16.2912,16.5257,17.2919,16.2557,0.0478041,-0.0812655,18.1817,17.3759,16.2557,2460976.5984144,2460949.6391088,13,13,0.124819,0.98375,19.0497,17.2764,47270691064,2.0507,2460949.6391088,4.0,6.0,,0.0474029,0.0262063,,VS,1.0,0.0,0.12,2025acve,,
8265,ZTF25absbohn,18.141208164285715,0.21758864107877215,263.11381050714283,0.12824025718951967,25.322161634308372,41.246405603475765,2460965.6549653,20.0711,-0.0816709,0.112098,20.0581,19.7031,19.166,20.0711,19.0885,18.7469,2460969.6214352,19.7578,19.4971,19.1766,19.8178,-0.111351,-0.0106421,19.8178,19.1771,18.7983,2460969.6214352,2460941.633287,14,13,0.131559,0.023625,19.779,18.9846,56832479407,0.697599,2460965.6549653,3.0,5.0,,0.0457767,0.0594047,0.0826,SN,2.0,0.0,0.122,2025yad,SN Ia,
8266,ZTF25absjrpz,16.380044926666667,0.13102183170649806,137.63463933333335,0.08169876376194243,37.99548280473463,212.82539246571343,,,,,,,,,,,2460949.0232755,19.0818,19.0537,19.0036,19.0971,-13.4371,-10.3117,19.1095,19.0444,18.9612,2460949.0232755,2460934.0253588,15,13,3.86377,0.5,-999.0,20.3355,63878080085,,,8.0,12.0,,,40.9522,0.02933,SN,2.0,128.492,4.496,2025yap,SN II,
8267,ZTF25abtaqbj,8.142290209090909,0.21653697551504775,127.34595173030301,0.18834171040901387,25.451323598448347,216.80807231128531,2460975.005162,20.6485,-0.0567969,0.185168,20.5923,20.1169,19.5236,20.6485,19.5933,18.9892,2460982.0190278,19.9636,19.6873,19.3103,20.0439,-0.0336381,0.157446,20.0439,19.4611,18.8211,2460982.0190278,2460953.0028125,33,13,0.710106,0.0304107,21.7552,21.5192,62578988630,0.805,2460975.005162,1.0,4.0,,0.0942683,0.313964,,SN,2.0,0.0,0.601,2025zgn,,
8268,ZTF25abtbujl,0.5856120333333334,0.12522969104809067,340.9594882133333,0.24899073642496602,-48.66621495125743,69.7938679494213,2460969.7290625,19.9231,-0.158439,0.0900663,19.7966,19.5139,19.7369,20.4436,19.4852,18.8049,2460969.7697917,19.4875,19.3225,19.3901,19.5068,-0.0220326,0.0991343,19.7135,19.2148,18.7549,2460969.7697917,2460941.7973843,15,13,0.0789521,0.0480208,19.4818,19.1526,51680257396,0.416307,2460969.7290625,3.0,6.0,,0.155635,0.0587978,,NT,1.0,259.769,0.066,2025ymv,,
8269,ZTF25abujjky,29.26784696875,0.10365630344324646,21.224446737500003,0.1097114304662796,-33.03756598728753,131.63903961377218,2460969.8759491,20.2313,-0.0377329,0.0305198,20.1892,20.0538,20.0768,20.2313,20.0103,19.7169,2460969.798588,19.949,19.7641,19.8808,20.0922,-0.19075,-0.00290696,20.1202,19.7445,19.3348,2460969.8759491,2460949.7984259,16,13,0.576441,0.000833333,19.7875,19.1759,67247481031,0.13908,2460969.8759491,5.0,8.0,,0.150207,0.138981,,SN,2.0,0.0,0.59,2025zgg,,
8270,ZTF25abupawo,-24.545382531578948,0.12867591882752533,55.88535752105263,0.09636628970920046,-51.37505721813154,219.04667787450452,2460975.8338542,19.9126,-0.116275,0.0816585,19.802,19.4158,18.9553,19.9126,19.115,18.5791,2460978.9412847,19.6668,19.4678,19.2958,19.685,-0.0314275,0.108643,19.685,19.1437,18.7317,2460978.9412847,2460948.9812963,19,13,2.12588,0.5,19.9279,-999.0,37992469740,0.1558,2460973.853206,2.0,5.0,,0.157025,0.0518323,,SN,2.0,0.0,3.998,2025ytt,,
